	Subcorpus	Type of Article	Article	Teil	Sentence number	CNC String	CNC Length	Words before
159	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	244.0	Additional personnel costs	3.0	2947.0
160	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	248.0	vector control staff	3.0	2981.0
161	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	251.0	larvicidesadulticides sub-contracts	3.0	3029.0
162	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	256.0	Total capital costs	3.0	3096.0
163	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	274.0	incident management framework	3.0	3350.0
164	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	274.0	softwareadministration training	3.0	3365.0
165	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	274.0	pest management licenses	3.0	3372.0
166	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	274.0	beyondpest control operators	4.0	3386.0
167	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	301.0	Queenslandbeneﬁt cost ratio	4.0	3623.0
168	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	313.0	triangular probability distribution	3.0	3780.0
169	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Middle>	346.0	albopictus eradication strategy	3.0	4078.0
170	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	438.0	aegypti eradication programs	3.0	5002.0
171	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	488.0	permanent vector control team	4.0	5686.0
172	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	492.0	government control programs	3.0	5775.0
173	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	505.0	activity saltmarsh mosquitoes	3.0	5985.0
174	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	506.0	mosquito control managers	3.0	6003.0
175	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	516.0	Worobeyeffective elimination strategy	4.0	6161.0
176	economics_intros	Quant/Qual	An-Economic-Analysis-of-the-Threats-Posed-by-the-Establishm_2017_Ecological-.txt	<Conclusion>	521.0	vector surveillance activities	3.0	6229.0
177	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	1.0	energy consumption nexus	3.0	10.0
178	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	21.0	traditional energy consumption	3.0	264.0
179	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	27.0	cointegration/VECM/VAR/Granger causality tests	3.0	310.0
180	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	27.0	studies clariﬁes policy directions	4.0	319.0
181	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	29.0	seeprevious studies	3.0	363.0
182	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	73.0	energy type mix	3.0	728.0
183	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	98.0	residential energy users	3.0	1198.0
184	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	99.0	“Residential energy conservation	3.0	1213.0
185	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	99.0	climate change policy	3.0	1228.0
186	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	102.0	article “Global changes	3.0	1242.0
187	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	103.0	energy consumption trends	3.0	1290.0
188	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	109.0	income group panels	3.0	1410.0
189	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	117.0	residential energy consumption	3.0	1659.0
190	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	118.0	industrial energy consumption	3.0	1695.0
191	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	121.0	energy consumption share	3.0	1762.0
192	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	121.0	energy consumption share	3.0	1778.0
193	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	129.0	energy consumption share	3.0	1926.0
194	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	129.0	energy consumption share	3.0	1951.0
195	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	149.0	high income panel	3.0	2362.0
196	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	171.0	industrial energy consumption	3.0	2748.0
197	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	186.0	high income countries	3.0	3095.0
198	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	194.0	total energy consumption	3.0	3306.0
199	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	205.0	energy consumption total	3.0	3652.0
200	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	210.0	Figsrecent resurgence	3.0	3709.0
201	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	222.0	renewable energy share	3.0	3868.0
202	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	240.0	renewable-based power generation capacity	4.0	4152.0
203	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	241.0	wind power market	3.0	4198.0
204	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	247.0	residential energy consumption	3.0	4258.0
205	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	249.0	household energy usage	3.0	4304.0
206	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	251.0	aggregate energy intensity	3.0	4319.0
207	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	270.0	energy consumption share	3.0	4612.0
208	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	281.0	household space heating units	4.0	4722.0
209	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	283.0	gas heating equipment	3.0	4766.0
210	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	288.0	country's electricity system	3.0	4882.0
211	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	293.0	AsiaAfrica energy	3.0	4987.0
212	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	296.0	household energy consumption	3.0	5065.0
213	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Intro>	299.0	energy conversion technologies	3.0	5107.0
214	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	340.0	difference GMM estimator	3.0	5542.0
215	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	363.0	income level categories	3.0	5804.0
216	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	389.0	high income countries	3.0	6051.0
217	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	400.0	instance energy efﬁciency	3.0	6309.0
218	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	403.0	buildings space heating technologies	4.0	6348.0
219	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	407.0	renewable energy share	3.0	6398.0
220	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	415.0	energy consumption increases	3.0	6507.0
221	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	452.0	total energy consumption	3.0	7042.0
222	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	463.0	labour-intensive production processes	3.0	7261.0
223	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	486.0	renewable energy consumption	3.0	7639.0
224	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	500.0	middle income countries	3.0	7868.0
225	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Middle>	503.0	signiﬁcant government support	3.0	7951.0
226	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Conclusion>	561.0	energy consumption total	3.0	8902.0
227	economics_intros	Quant/Qual	An-investigation-of-renewable-and-non-renewable-energy-consumpti_2017_Energy.txt	<Conclusion>	572.0	panel data perspective	3.0	9113.0
228	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	14.0	Kumarconsiderable uncertainty	3.0	242.0
229	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	14.0	climate change scenarios	3.0	260.0
230	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	19.0	water scarcity problems	3.0	410.0
231	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	29.0	water demand scenario studies	4.0	611.0
232	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	31.0	different climate change scenarios	4.0	676.0
233	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	32.0	water intensity coeﬃcients	3.0	717.0
234	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	33.0	sectoral production functions	3.0	732.0
235	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	34.0	main research questions	3.0	762.0
236	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	58.0	surfacegroundwater withdrawals	3.0	1139.0
237	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	65.0	international staple crop trade	4.0	1318.0
238	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Intro>	79.0	sustainability water resources	3.0	1460.0
239	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	81.0	IPCC climate change scenarios	4.0	1502.0
240	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	83.0	new scenario framework	3.0	1546.0
241	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	88.0	inputspeciﬁc factor productivity	3.0	1651.0
242	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	92.0	water stress indices	3.0	1731.0
243	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	95.0	virtual water scarcity index	4.0	1817.0
244	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	98.0	Climate change projections	3.0	1842.0
245	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	98.0	climate change scenarios	3.0	1856.0
246	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	125.0	population growth rates	3.0	2353.0
247	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	133.0	day water availability	3.0	2583.0
248	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	147.0	iv groundwater bodies	3.0	2910.0
249	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	169.0	Water intensity coeﬃcients	3.0	3436.0
250	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	169.0	water use category	3.0	3443.0
251	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	185.0	water supply costs	3.0	3659.0
252	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	207.0	households water use	3.0	4080.0
253	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	210.0	Dfdistribution coeﬃcients	3.0	4184.0
254	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	216.0	water intensity coeﬃcients	3.0	4286.0
255	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	223.0	virtual water “embedded”	3.0	4448.0
256	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	226.0	sectoral water usage	3.0	4544.0
257	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	243.0	improvement water consumption	3.0	4826.0
258	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	255.0	water management strategies	3.0	5037.0
259	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	259.0	water intensity coeﬃcients	3.0	5138.0
260	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	269.0	water stress threshold	3.0	5334.0
261	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	280.0	moresmallest proportion	3.0	5595.0
262	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	318.0	Vorosmartysimple algorithm	3.0	6430.0
263	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	330.0	higher water usage	3.0	6692.0
264	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Middle>	333.0	water eﬃciency gains	3.0	6837.0
265	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Conclusion>	379.0	blue water availability estimation	4.0	7915.0
266	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Conclusion>	383.0	river basin water	3.0	8017.0
267	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Conclusion>	399.0	different climate scenarios	3.0	8328.0
268	economics_intros	Quant/Qual	Are-we-in-deep-water--Water-scarcity-and-its-limits-to-_2017_Ecological-Econ.txt	<Conclusion>	402.0	water availability constraints	3.0	8410.0
269	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	1.0	debt market participants	3.0	15.0
270	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	1.0	loan contract terms	3.0	31.0
271	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	11.0	loan contract monitoring	3.0	148.0
272	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	12.0	loan contract amendments	3.0	188.0
273	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	19.0	loan contract monitoring beneﬁts	4.0	368.0
274	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	32.0	borrower credit risk	3.0	559.0
275	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	37.0	loan contract terms	3.0	604.0
276	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	44.0	loan contract amendments	3.0	743.0
277	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	44.0	borrowers’ credit quality	3.0	760.0
278	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	67.0	abnormal loan returns	3.0	1180.0
279	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	67.0	operating cash ﬂows	3.0	1220.0
280	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	83.0	loan contract amendments	3.0	1557.0
281	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	90.0	accounting-based performance covenants	3.0	1761.0
282	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	90.0	loan contract features	3.0	1770.0
283	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	99.0	loan contract amendment	3.0	1875.0
284	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	102.0	loan contract amendment frequency	4.0	1962.0
285	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	103.0	loan contract terms	3.0	1996.0
286	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	114.0	Loan contract monitoring	3.0	2095.0
287	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	116.0	goal loan contracts	3.0	2123.0
288	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	116.0	transfer control rights	3.0	2144.0
289	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	123.0	loan contract terms	3.0	2234.0
290	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	132.0	Most loan contracts	3.0	2366.0
291	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	140.0	theoretical disclosure literature	3.0	2504.0
292	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	143.0	loan contract term	3.0	2589.0
293	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	145.0	loan contract monitoring beneﬁts	4.0	2635.0
294	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	154.0	ﬁnancial statement line	3.0	2772.0
295	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	158.0	Prior debt contracting research	4.0	2830.0
296	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	181.0	prior research shows	3.0	3158.0
297	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	181.0	loan contract monitoring	3.0	3163.0
298	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	181.0	borrower credit risk	3.0	3179.0
299	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	183.0	loan contract terms	3.0	3218.0
300	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	187.0	prior research shows	3.0	3321.0
301	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	187.0	loan contract monitoring	3.0	3326.0
302	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	189.0	Borrower-lender information asymmetry	3.0	3353.0
303	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	195.0	loan contract terms	3.0	3496.0
304	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	196.0	example interest coverage covenants	4.0	3529.0
305	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	199.0	borrower credit risk	3.0	3569.0
306	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	199.0	loan contract terms	3.0	3577.0
307	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	205.0	loan contract amendments	3.0	3643.0
308	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	205.0	borrower credit quality	3.0	3660.0
309	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	209.0	Loan contract amendments	3.0	3706.0
310	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	214.0	borrower credit risk	3.0	3872.0
311	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	217.0	loan contract amendments	3.0	3950.0
312	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	218.0	loan contract terms	3.0	3964.0
313	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	218.0	loan contract terms	3.0	3987.0
314	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	253.0	secondary loan market	3.0	4722.0
315	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	260.0	abnormal loan returns	3.0	4889.0
316	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	260.0	operating cash ﬂows	3.0	4911.0
317	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	264.0	abnormal loan returns	3.0	4957.0
318	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Intro>	264.0	operating cash ﬂows	3.0	4987.0
319	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	272.0	private information covenants	3.0	5130.0
320	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	276.0	aﬃrmative covenant section	3.0	5149.0
321	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	283.0	reportable pension plan changes	4.0	5263.0
322	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	284.0	common umbrella requirement	3.0	5273.0
323	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	285.0	borrowers’ loan contracts	3.0	5292.0
324	economics_intros	Quant/Qual	Borrower-private-information-covenants-and-loa_2017_Journal-of-Accounting-an.txt	<Middle>	285.0	borrower reporting covenants	3.0	5297.0
