	Subcorpus	Type of Article	Article	Teil	WordsN	NounsN	CNCsNounsN
202	economics_intros		Oil-volatility-risk-and-stock-market-volatility-predictabili_2017_Energy-Eco.txt	<Middle>	6389.0	1914.0	300.0
203	economics_intros		Oil-volatility-risk-and-stock-market-volatility-predictabili_2017_Energy-Eco.txt	<Conclusion>	202.0	69.0	6.0
204	economics_intros		On-quota-violations-of-OPEC-members_2017_Energy-Economics.txt	<Intro>	6066.0	1771.0	130.0
205	economics_intros		On-quota-violations-of-OPEC-members_2017_Energy-Economics.txt	<Middle>	2653.0	748.0	39.0
206	economics_intros		On-quota-violations-of-OPEC-members_2017_Energy-Economics.txt	<Conclusion>	419.0	134.0	12.0
207	economics_intros		On-the-convergence-in-China-s-provincial-per-capita-energy-con_2017_Energy-E.txt	<Intro>	2116.0	630.0	85.0
208	economics_intros		On-the-convergence-in-China-s-provincial-per-capita-energy-con_2017_Energy-E.txt	<Middle>	5657.0	1677.0	185.0
209	economics_intros		On-the-convergence-in-China-s-provincial-per-capita-energy-con_2017_Energy-E.txt	<Conclusion>	767.0	264.0	39.0
210	economics_intros		On-the-persistence-and-pricing-of-industry-wide-and-_2016_Journal-of-Account.txt	<Intro>	1579.0	491.0	19.0
211	economics_intros		On-the-persistence-and-pricing-of-industry-wide-and-_2016_Journal-of-Account.txt	<Middle>	5600.0	1539.0	49.0
212	economics_intros		On-the-persistence-and-pricing-of-industry-wide-and-_2016_Journal-of-Account.txt	<Conclusion>	471.0	149.0	15.0
213	economics_intros		Perverse-incentives-of-special-purpose-acquisition-c_2017_Journal-of-Account.txt	<Intro>	2492.0	713.0	44.0
214	economics_intros		Perverse-incentives-of-special-purpose-acquisition-c_2017_Journal-of-Account.txt	<Middle>	6915.0	1954.0	103.0
215	economics_intros		Perverse-incentives-of-special-purpose-acquisition-c_2017_Journal-of-Account.txt	<Conclusion>	301.0	96.0	7.0
216	economics_intros		Political-connections-and-corporate-environmental-responsibi_2017_Energy-Eco.txt	<Intro>	1937.0	563.0	30.0
217	economics_intros		Political-connections-and-corporate-environmental-responsibi_2017_Energy-Eco.txt	<Middle>	3635.0	1015.0	41.0
218	economics_intros		Political-connections-and-corporate-environmental-responsibi_2017_Energy-Eco.txt	<Conclusion>	576.0	169.0	3.0
219	economics_intros		Private-lenders--demand-for-audit_2017_Journal-of-Accounting-and-Economics.txt	<Intro>	4128.0	1298.0	119.0
220	economics_intros		Private-lenders--demand-for-audit_2017_Journal-of-Accounting-and-Economics.txt	<Middle>	3147.0	897.0	73.0
221	economics_intros		Private-lenders--demand-for-audit_2017_Journal-of-Accounting-and-Economics.txt	<Conclusion>	681.0	215.0	24.0
222	economics_intros		QUAL How-We-Come-to-Value-Nature----A-Pragmatist-Perspect_2017_Ecological-Economi.txt	<Intro>	1325.0	406.0	22.0
223	economics_intros		QUAL How-We-Come-to-Value-Nature----A-Pragmatist-Perspect_2017_Ecological-Economi.txt	<Middle>	4723.0	1266.0	28.0
224	economics_intros		QUAL How-We-Come-to-Value-Nature----A-Pragmatist-Perspect_2017_Ecological-Economi.txt	<Conclusion>	1919.0	572.0	18.0
225	economics_intros		Real-effects-of-the-audit-choice_2016_Journal-of-Accounting-and-Economics.txt	<Intro>	3168.0	889.0	46.0
226	economics_intros		Real-effects-of-the-audit-choice_2016_Journal-of-Accounting-and-Economics.txt	<Middle>	7745.0	2375.0	169.0
227	economics_intros		Real-effects-of-the-audit-choice_2016_Journal-of-Accounting-and-Economics.txt	<Conclusion>	473.0	146.0	3.0
228	economics_intros		Risk-minimisation-in-electricity-markets--Fixed-price--unk_2017_Energy-Econo.txt	<Intro>	877.0	259.0	21.0
229	economics_intros		Risk-minimisation-in-electricity-markets--Fixed-price--unk_2017_Energy-Econo.txt	<Middle>	6811.0	1726.0	89.0
230	economics_intros		Risk-minimisation-in-electricity-markets--Fixed-price--unk_2017_Energy-Econo.txt	<Conclusion>	688.0	191.0	7.0
231	economics_intros		Robust-bidding-and-offering-strategies-of-electricity-retail_2017_Energy-Eco.txt	<Intro>	1339.0	376.0	38.0
232	economics_intros		Robust-bidding-and-offering-strategies-of-electricity-retail_2017_Energy-Eco.txt	<Middle>	2575.0	807.0	69.0
233	economics_intros		Robust-bidding-and-offering-strategies-of-electricity-retail_2017_Energy-Eco.txt	<Conclusion>	215.0	82.0	6.0
234	economics_intros		Shared-auditors-in-mergers-and-acquisit_2016_Journal-of-Accounting-and-Econo.txt	<Intro>	3442.0	1168.0	96.0
235	economics_intros		Shared-auditors-in-mergers-and-acquisit_2016_Journal-of-Accounting-and-Econo.txt	<Middle>	7046.0	2061.0	172.0
236	economics_intros		Shared-auditors-in-mergers-and-acquisit_2016_Journal-of-Accounting-and-Econo.txt	<Conclusion>	224.0	89.0	15.0
237	economics_intros		Simulation-of-price-controls-for-different-grade-of-gasolin_2017_Energy-Econ.txt	<Intro>	1302.0	367.0	41.0
238	economics_intros		Simulation-of-price-controls-for-different-grade-of-gasolin_2017_Energy-Econ.txt	<Middle>	3921.0	1156.0	80.0
239	economics_intros		Simulation-of-price-controls-for-different-grade-of-gasolin_2017_Energy-Econ.txt	<Conclusion>	769.0	218.0	9.0
240	economics_intros		Socioeconomic-burden-of-air-pollution-in-China--Province-leve_2017_Energy-Ec.txt	<Intro>	1340.0	341.0	27.0
241	economics_intros		Socioeconomic-burden-of-air-pollution-in-China--Province-leve_2017_Energy-Ec.txt	<Middle>	1823.0	566.0	104.0
242	economics_intros		Socioeconomic-burden-of-air-pollution-in-China--Province-leve_2017_Energy-Ec.txt	<Conclusion>	1673.0	461.0	27.0
243	economics_intros		Spatial-analysis-of-emissions-in-Sweden_2017_Energy-Economics.txt	<Intro>	1794.0	512.0	43.0
244	economics_intros		Spatial-analysis-of-emissions-in-Sweden_2017_Energy-Economics.txt	<Middle>	4091.0	1141.0	46.0
245	economics_intros		Spatial-analysis-of-emissions-in-Sweden_2017_Energy-Economics.txt	<Conclusion>	687.0	214.0	11.0
246	economics_intros		Sustainable-Seafood-From-Aquaculture-and-Wild-Fisheries--Ins_2017_Ecological.txt	<Intro>	1861.0	486.0	27.0
247	economics_intros		Sustainable-Seafood-From-Aquaculture-and-Wild-Fisheries--Ins_2017_Ecological.txt	<Middle>	1626.0	433.0	39.0
248	economics_intros		Sustainable-Seafood-From-Aquaculture-and-Wild-Fisheries--Ins_2017_Ecological.txt	<Conclusion>	622.0	169.0	3.0
249	economics_intros		Takeover-defenses--Entrenchment-and-effi_2017_Journal-of-Accounting-and-Econ.txt	<Intro>	2522.0	725.0	59.0
250	economics_intros		Takeover-defenses--Entrenchment-and-effi_2017_Journal-of-Accounting-and-Econ.txt	<Middle>	5892.0	1638.0	123.0
251	economics_intros		Takeover-defenses--Entrenchment-and-effi_2017_Journal-of-Accounting-and-Econ.txt	<Conclusion>	190.0	64.0	6.0
252	economics_intros		The-activities-of-buy-side-analysts-and-the-determ_2016_Journal-of-Accountin.txt	<Intro>	849.0	261.0	15.0
253	economics_intros		The-activities-of-buy-side-analysts-and-the-determ_2016_Journal-of-Accountin.txt	<Middle>	7921.0	2117.0	93.0
254	economics_intros		The-activities-of-buy-side-analysts-and-the-determ_2016_Journal-of-Accountin.txt	<Conclusion>	548.0	181.0	12.0
255	economics_intros		The-bright-side-of-managerial-over-opti_2016_Journal-of-Accounting-and-Econo.txt	<Intro>	1817.0	496.0	9.0
256	economics_intros		The-bright-side-of-managerial-over-opti_2016_Journal-of-Accounting-and-Econo.txt	<Middle>	6614.0	1811.0	94.0
257	economics_intros		The-bright-side-of-managerial-over-opti_2016_Journal-of-Accounting-and-Econo.txt	<Conclusion>	253.0	71.0	3.0
258	economics_intros		The-confounding-effect-of-cost-stickiness-on-c_2016_Journal-of-Accounting-an.txt	<Intro>	2051.0	672.0	25.0
259	economics_intros		The-confounding-effect-of-cost-stickiness-on-c_2016_Journal-of-Accounting-an.txt	<Middle>	4142.0	1178.0	76.0
260	economics_intros		The-confounding-effect-of-cost-stickiness-on-c_2016_Journal-of-Accounting-an.txt	<Conclusion>	776.0	253.0	20.0
261	economics_intros		The-effect-of-voluntary-disclosure-on-stock-liquid_2017_Journal-of-Accountin.txt	<Intro>	3544.0	1132.0	132.0
262	economics_intros		The-effect-of-voluntary-disclosure-on-stock-liquid_2017_Journal-of-Accountin.txt	<Middle>	6399.0	1993.0	337.0
263	economics_intros		The-effect-of-voluntary-disclosure-on-stock-liquid_2017_Journal-of-Accountin.txt	<Conclusion>	314.0	118.0	20.0
264	economics_intros		The-effects-of-bank-mergers-on-corporate-infor_2017_Journal-of-Accounting-an.txt	<Intro>	3424.0	1074.0	78.0
265	economics_intros		The-effects-of-bank-mergers-on-corporate-infor_2017_Journal-of-Accounting-an.txt	<Middle>	6412.0	1884.0	91.0
266	economics_intros		The-effects-of-bank-mergers-on-corporate-infor_2017_Journal-of-Accounting-an.txt	<Conclusion>	213.0	79.0	9.0
267	economics_intros		The-Effects-of-Regulated-Facilities--Perceptions-About-the-Ef_2017_Ecologica.txt	<Intro>	1979.0	634.0	12.0
268	economics_intros		The-Effects-of-Regulated-Facilities--Perceptions-About-the-Ef_2017_Ecologica.txt	<Middle>	3498.0	1078.0	58.0
269	economics_intros		The-Effects-of-Regulated-Facilities--Perceptions-About-the-Ef_2017_Ecologica.txt	<Conclusion>	767.0	261.0	6.0
270	economics_intros		The-environmental-impacts-of-green-technologies-in-TX_2017_Energy-Economics.txt	<Intro>	1719.0	520.0	43.0
271	economics_intros		The-environmental-impacts-of-green-technologies-in-TX_2017_Energy-Economics.txt	<Middle>	4748.0	1480.0	184.0
272	economics_intros		The-environmental-impacts-of-green-technologies-in-TX_2017_Energy-Economics.txt	<Conclusion>	3101.0	839.0	40.0
273	economics_intros		The-evolution-of-10-K-textual-disclosure--Evidence_2017_Journal-of-Accountin.txt	<Intro>	2955.0	824.0	42.0
274	economics_intros		The-evolution-of-10-K-textual-disclosure--Evidence_2017_Journal-of-Accountin.txt	<Middle>	7165.0	1982.0	97.0
275	economics_intros		The-evolution-of-10-K-textual-disclosure--Evidence_2017_Journal-of-Accountin.txt	<Conclusion>	675.0	207.0	9.0
276	economics_intros		The-general-equilibrium-costs-and-impacts-of-oil-price-shock_2017_Energy-Eco.txt	<Intro>	1204.0	382.0	45.0
277	economics_intros		The-general-equilibrium-costs-and-impacts-of-oil-price-shock_2017_Energy-Eco.txt	<Middle>	4147.0	1270.0	108.0
278	economics_intros		The-general-equilibrium-costs-and-impacts-of-oil-price-shock_2017_Energy-Eco.txt	<Conclusion>	924.0	271.0	15.0
279	economics_intros		The-impact-of-a-household-biogas-programme-on-energy-use-an_2017_Energy-Econ.txt	<Intro>	1915.0	552.0	37.0
280	economics_intros		The-impact-of-a-household-biogas-programme-on-energy-use-an_2017_Energy-Econ.txt	<Middle>	5141.0	1477.0	95.0
281	economics_intros		The-impact-of-a-household-biogas-programme-on-energy-use-an_2017_Energy-Econ.txt	<Conclusion>	554.0	160.0	7.0
282	economics_intros		The-Influence-of-Political-Orientation-on-the-Strength-and-_2017_Ecological-.txt	<Intro>	2395.0	718.0	54.0
283	economics_intros		The-Influence-of-Political-Orientation-on-the-Strength-and-_2017_Ecological-.txt	<Middle>	4367.0	1313.0	95.0
284	economics_intros		The-Influence-of-Political-Orientation-on-the-Strength-and-_2017_Ecological-.txt	<Conclusion>	978.0	318.0	31.0
285	economics_intros		The-information-role-of-audit-opinions-in-de_2016_Journal-of-Accounting-and-.txt	<Intro>	3450.0	1127.0	36.0
286	economics_intros		The-information-role-of-audit-opinions-in-de_2016_Journal-of-Accounting-and-.txt	<Middle>	4531.0	1363.0	82.0
287	economics_intros		The-information-role-of-audit-opinions-in-de_2016_Journal-of-Accounting-and-.txt	<Conclusion>	470.0	162.0	3.0
288	economics_intros		The-real-effects-of-mandated-information-on-social-resp_2017_Journal-of-Acco.txt	<Intro>	2094.0	620.0	46.0
289	economics_intros		The-real-effects-of-mandated-information-on-social-resp_2017_Journal-of-Acco.txt	<Middle>	6340.0	1829.0	96.0
290	economics_intros		The-real-effects-of-mandated-information-on-social-resp_2017_Journal-of-Acco.txt	<Conclusion>	581.0	167.0	6.0
291	economics_intros		The-relation-between-earnings-based-measures-in-firm-_2016_Journal-of-Accoun.txt	<Intro>	3686.0	1334.0	148.0
292	economics_intros		The-relation-between-earnings-based-measures-in-firm-_2016_Journal-of-Accoun.txt	<Middle>	5520.0	1683.0	174.0
293	economics_intros		The-relation-between-earnings-based-measures-in-firm-_2016_Journal-of-Accoun.txt	<Conclusion>	447.0	185.0	36.0
294	economics_intros		The-Relevance-of-Complementarities-in-the-Study-of-the-Economic_2017_Ecologi.txt	<Intro>	2710.0	698.0	15.0
295	economics_intros		The-Relevance-of-Complementarities-in-the-Study-of-the-Economic_2017_Ecologi.txt	<Middle>	2875.0	682.0	23.0
296	economics_intros		The-Relevance-of-Complementarities-in-the-Study-of-the-Economic_2017_Ecologi.txt	<Conclusion>	1107.0	281.0	0.0
297	economics_intros		The-short-and-long-run-causality-relationship-among-economic-gro_2017_Energy.txt	<Intro>	2083.0	627.0	68.0
298	economics_intros		The-short-and-long-run-causality-relationship-among-economic-gro_2017_Energy.txt	<Middle>	1614.0	461.0	47.0
299	economics_intros		The-short-and-long-run-causality-relationship-among-economic-gro_2017_Energy.txt	<Conclusion>	3777.0	1021.0	57.0
300	economics_intros		The-strategic-robustness-of-oligopoly-electricity-market_2017_Energy-Economi.txt	<Intro>	1400.0	439.0	30.0
301	economics_intros		The-strategic-robustness-of-oligopoly-electricity-market_2017_Energy-Economi.txt	<Middle>	3801.0	924.0	57.0
302	economics_intros		The-strategic-robustness-of-oligopoly-electricity-market_2017_Energy-Economi.txt	<Conclusion>	693.0	198.0	21.0
303	economics_intros		The-Trade-off-Between-Income-Inequality-and-Carbon-Diox_2017_Ecological-Econ.txt	<Intro>	2125.0	598.0	47.0
304	economics_intros		The-Trade-off-Between-Income-Inequality-and-Carbon-Diox_2017_Ecological-Econ.txt	<Middle>	2489.0	713.0	65.0
305	economics_intros		The-Trade-off-Between-Income-Inequality-and-Carbon-Diox_2017_Ecological-Econ.txt	<Conclusion>	356.0	99.0	3.0
306	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Intro>	3078.0	965.0	35.0
307	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Middle>	6105.0	1815.0	72.0
308	economics_intros		Understanding-the-relation-between-accruals-and-vola_2016_Journal-of-Account.txt	<Conclusion>	472.0	140.0	0.0
309	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Intro>	2717.0	801.0	48.0
310	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Middle>	4088.0	1170.0	79.0
311	economics_intros		Volatility-spillovers-and-cross-hedging-between-gold--oil-and-_2017_Energy-E.txt	<Conclusion>	534.0	177.0	15.0
312	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Intro>	3486.0	1120.0	79.0
313	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Middle>	4497.0	1462.0	104.0
314	economics_intros		Voluntary-disclosure-incentives--Evidence-from-t_2016_Journal-of-Accounting-.txt	<Conclusion>	240.0	75.0	3.0
315	economics_intros		What-Factors-Drive-Inequalities-in-Carbon-Tax-Incidence--Deco_2017_Ecologica.txt	<Intro>	1824.0	583.0	37.0
316	economics_intros		What-Factors-Drive-Inequalities-in-Carbon-Tax-Incidence--Deco_2017_Ecologica.txt	<Middle>	5659.0	1836.0	223.0
317	economics_intros		What-Factors-Drive-Inequalities-in-Carbon-Tax-Incidence--Deco_2017_Ecologica.txt	<Conclusion>	1944.0	642.0	95.0
318	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Intro>	2511.0	803.0	65.0
319	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Middle>	4933.0	1545.0	176.0
320	economics_intros		When-does-the-bond-price-reaction-to-earnings-annou_2017_Journal-of-Accounti.txt	<Conclusion>	226.0	88.0	16.0
321	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Intro>	3484.0	1064.0	56.0
322	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Middle>	8310.0	2360.0	99.0
323	economics_intros		When-does-the-peer-information-environment_2017_Journal-of-Accounting-and-Ec.txt	<Conclusion>	394.0	128.0	0.0
324	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Intro>	1747.0	489.0	18.0
325	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Middle>	5035.0	1483.0	117.0
326	economics_intros		When-Patience-Leads-to-Destruction--The-Curious-Case-of-Indiv_2017_Ecologica.txt	<Conclusion>	1609.0	482.0	21.0
327	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Intro>	2632.0	844.0	100.0
328	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Middle>	4074.0	1103.0	130.0
329	economics_intros		Which-determinant-is-the-most-informative-in-forecasting-crude-_2017_Energy-.txt	<Conclusion>	203.0	72.0	7.0
330	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Intro>	1563.0	519.0	42.0
331	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Middle>	1316.0	426.0	28.0
332	economics_intros		Wood-Extraction-Among-the-Households-of-Zege-Peninsula-_2017_Ecological-Econ.txt	<Conclusion>	3108.0	1017.0	45.0
